time,overall,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,one_reliability
4/8/2020 11:45,3.5,0.5,7,6,0,3,2,17,0.27759898
4/8/2020 11:45,6,3,7,4,0,5,4,18,0.439996387
4/8/2020 11:45,5.6,1,2,3,0,3,3,19,0.436240531
4/8/2020 11:50,7.6,2,1,4,3,2,0,1,0.591213667
4/8/2020 11:50,6.6,3,4,5,0,1,1,2,0.419268075
4/8/2020 11:50,7.2,5,3.5,3.5,0,2,5,4,0.445608417
4/8/2020 11:50,2.9,4,6,4,1,3,1,5,0.556253676
4/8/2020 11:50,2,2,2,2,2,2,1.5,6,0.573508823
4/8/2020 11:50,5.6,0,9,6,0,0,5,7,0.439254442
4/8/2020 11:50,3.8,7,7,7,0,5,2,8,0.48281384
4/8/2020 11:50,3.2,7,7,7,5,6,1,9,0.519563287
4/8/2020 11:50,3.2,6,9,5,4,5,3,11,0.586521481
4/8/2020 11:50,4.6,3,6,4,0,3,5,12,0.372645911
4/8/2020 11:50,4.2,5,6,5,0,5,0,13,0.373499002
4/8/2020 11:50,5.7,6,7,7,0,5,4,14,0.5348569
4/8/2020 11:50,5.6,3,3,3,0,2,2,15,0.449781385
4/8/2020 11:50,3,4,4,4,4.5,3,0,16,0.593156556
4/8/2020 11:50,1.7,1,7,6,0,3,1,17,0.27759898
4/8/2020 11:50,2.7,3,7,4,0,5,4,18,0.440600173
4/8/2020 11:50,5.6,1,2,2,0,3,3,19,0.434696618
4/8/2020 11:55,2.6,1.5,0.5,5,3,1.5,1,1,0.589696458
4/8/2020 11:55,3.4,3,4,5,0,1,1,2,0.419268075
4/8/2020 11:55,5.3,6,4,5,0,4,3,4,0.445608417
4/8/2020 11:55,3,4,6,4.5,1,3,0,5,0.556253676
4/8/2020 11:55,4.7,3,2,3,2,3,1,6,0.573508823
4/8/2020 11:55,5.1,7,7,7,0,6,2,8,0.48281384
4/8/2020 11:55,5.2,7,7,7,5,6,1,9,0.518357973
4/8/2020 11:55,4.2,6,9,5,4,5,3,11,0.586521481
4/8/2020 11:55,2.3,3,6,4,0,3,5,12,0.369977651
4/8/2020 11:55,8.6,6,5,4,0,5,0,13,0.373499002
4/8/2020 11:55,5.1,6,7,7,0,5,3,14,0.534772293
4/8/2020 11:55,2.7,3,3,3,0,2,3,15,0.451462246
4/8/2020 11:55,5,6,5,5,5,3,0,16,0.593156556
4/8/2020 11:55,4,1,7,6,0,3,1,17,0.27759898
4/8/2020 11:55,7.8,3,7,4,0,5,4,18,0.440600173
4/8/2020 11:55,2.9,0,2,2,0,3,3,19,0.434696618
4/8/2020 12:00,5.6,2,0,4,3,2,1,1,0.589696458
4/8/2020 12:00,6.5,3,4,5,0,1,2,2,0.419071377
4/8/2020 12:00,4.4,6,4,5,0,3,3,4,0.445608417
4/8/2020 12:00,4.6,4,6,4,1,3,1,5,0.556253676
4/8/2020 12:00,8.3,2,2,2,2,2,0,6,0.57311418
4/8/2020 12:00,6.7,8,8,8,0,6,2,8,0.481708657
4/8/2020 12:00,2.4,9,8.5,8,7,7,2,9,0.518357973
4/8/2020 12:00,3.3,6,9,5,4,5,2,11,0.586521481
4/8/2020 12:00,6.2,3,6,4,0,3,5,12,0.370425707
4/8/2020 12:00,6.1,5,4,5,0,5,0,13,0.373499002
4/8/2020 12:00,4.6,6,7.5,7,0,5,4,14,0.534772293
4/8/2020 12:00,3.5,3,3,3,0,2,1,15,0.450196174
4/8/2020 12:00,5.5,4.5,4,4.5,4.5,3,0,16,0.593706525
4/8/2020 12:00,3.4,0.5,7,6,0,3,2,17,0.27759898
4/8/2020 12:00,2.8,3,7,4,0,5,4,18,0.440600173
4/8/2020 12:00,5.8,2,4,1,0,2,0,19,0.434800562
4/8/2020 12:05,5.5,2,1,4,3.5,3,1,1,0.589696458
4/8/2020 12:05,4.9,3,4,5.5,0,1,1,2,0.419071377
4/8/2020 12:05,2.1,4.5,3,3,0,2,5.5,4,0.445386351
4/8/2020 12:05,2.6,3.5,6,4,1.5,3.5,0.5,5,0.556253676
4/8/2020 12:05,8.1,2,2,2,2,2,0,6,0.57245918
4/8/2020 12:05,4.3,9,9,8,0,7,2,8,0.481708657
4/8/2020 12:05,4.1,6,9,5,4,5,2,11,0.586521481
4/8/2020 12:05,1.1,3,6,4,0,3,5,12,0.370425707
4/8/2020 12:05,2.9,5,6,1,0,5,0,13,0.373499002
4/8/2020 12:05,4.1,6,7,7,0,5,3,14,0.534772293
4/8/2020 12:05,4.7,3,3,3,0,2,3,15,0.448970556
4/8/2020 12:05,5.5,4,4,4,5,5,0,16,0.593706525
4/8/2020 12:05,6,1,7,6,0,3,2,17,0.27759898
4/8/2020 12:05,3.8,3,7,4,0,5,4,18,0.440600173
4/8/2020 12:05,7.1,1,2,2,0,3,3,19,0.434800562
4/8/2020 12:10,5.4,2,1,4,4,2,1,1,0.589696458
4/8/2020 12:10,3,3,4,5,0,1,2,2,0.41999209
4/8/2020 12:10,2.9,6,4,4,0,3,4,4,0.445386351
4/8/2020 12:10,1.4,4,6,4,1,4,1,5,0.556253676
4/8/2020 12:10,6.9,2,1,2,2,2,1,6,0.57245918
4/8/2020 12:10,4.9,9,9,9,0,7,2,8,0.479920048
4/8/2020 12:10,7.2,6,9,5,4.5,5,3,11,0.586521481
4/8/2020 12:10,3.5,3,6,4,0,3,5,12,0.370425707
4/8/2020 12:10,6.4,4,4,3.5,0,2.5,1.5,13,0.373499002
4/8/2020 12:10,5.2,6,7,6,0,5,4,14,0.533422602
4/8/2020 12:10,2.2,3,3,3,0,2,1,15,0.448794076
4/8/2020 12:10,4.4,2,2,2,2,1,0,16,0.593250244
4/8/2020 12:10,4.8,1,7,6,0,3,1.5,17,0.27759898
4/8/2020 12:10,6.8,3,7,4,0,5,4,18,0.43909583
4/8/2020 12:10,4,1,2,1,0,4,0,19,0.434800562
4/8/2020 12:15,5.4,2,1,4,3,3,1,1,0.589696458
4/8/2020 12:15,5.8,3,4,5,0,1,1.5,2,0.419644512
4/8/2020 12:15,5.8,6,5,5,0,3.5,3.5,4,0.445386351
4/8/2020 12:15,3.9,4,6,4,1,3,0,5,0.555944727
4/8/2020 12:15,2.7,2,2,2,2,2.5,0,6,0.571974692
4/8/2020 12:15,1.8,6,9,4,4,5,2,11,0.586521481
4/8/2020 12:15,4.8,3,6,4,0,3,5,12,0.370425707
4/8/2020 12:15,6.2,3,2,2.5,0,3,2,13,0.373499002
4/8/2020 12:15,3,6,7,7,0,5,4,14,0.531191846
4/8/2020 12:15,5.2,3,3,3,0,2,3,15,0.447458016
4/8/2020 12:15,3.9,3,4,4,4,2,0,16,0.591646528
4/8/2020 12:15,6.5,1,7,7,0,3,2,17,0.27759898
4/8/2020 12:15,4,3,7,4,0,5,4,18,0.43909583
4/8/2020 12:15,3.9,1,2,2,0,3,2,19,0.434800562
4/8/2020 12:20,1.8,2,1,4,3,2,1,1,0.589696458
4/8/2020 12:20,4.1,3,4,5,0,1,1,2,0.419644512
4/8/2020 12:20,3.6,5.5,4.5,4,0,3.5,3.5,4,0.445386351
4/8/2020 12:20,6.4,4,6,4,1,3,1,5,0.555944727
4/8/2020 12:20,5,2,2,2,2,2,1,6,0.571974692
4/8/2020 12:20,5.6,0,8,6,0,0,4,7,0.439254442
4/8/2020 12:20,5.1,6,9,5,4,5,3,11,0.586521481
4/8/2020 12:20,4.2,3,6,4,0,3,5,12,0.370425707
4/8/2020 12:20,4.9,1,3,2,0,2,5,13,0.373499002
4/8/2020 12:20,8,6,7,7,0,5,3,14,0.529989474
4/8/2020 12:20,3.3,3,3,3,0,2,2.5,15,0.446749676
4/8/2020 12:20,5.6,4,4,5,5,3,0,16,0.591646528
4/8/2020 12:20,4.1,1,7,6,0,3,1,17,0.27759898
4/8/2020 12:20,6.3,3,7,4,0,5,4,18,0.43909583
4/8/2020 12:20,2.3,1,2,2,0,3,3,19,0.434717399
4/8/2020 12:25,2.8,3,4,4,0,1,2,2,0.419071001
4/8/2020 12:25,1.4,4,3.5,3,0,2.5,5.5,4,0.445386351
4/8/2020 12:25,4.3,4,6,4,1,4,0,5,0.555944727
4/8/2020 12:25,5,2,2,1,3,2,0,6,0.571607408
4/8/2020 12:25,4.6,0,4,4,0,0,0.5,7,0.439254442
4/8/2020 12:25,3.5,6,9,5,4,5,2,11,0.584369488
4/8/2020 12:25,3.6,3,6,4,0,3,5,12,0.370425707
4/8/2020 12:25,5.1,2,2,3.5,0,2.5,1.5,13,0.373499002
4/8/2020 12:25,8.4,6,7,7,0,5,4,14,0.529989474
4/8/2020 12:25,3,3,3,3,0,1,2,15,0.446749676
4/8/2020 12:25,7.6,3,2.5,2.5,2,1,0.5,16,0.591646528
4/8/2020 12:25,3.3,1,7,6,0,3,2,17,0.273855268
4/8/2020 12:25,5.5,3,7,4,0,5,4,18,0.43909583
4/8/2020 12:25,3.8,1,2,2,0,3,3,19,0.434717399
4/8/2020 12:30,4.4,2,1,4,3,1,0,1,0.589627876
4/8/2020 12:30,6.6,3,4,5,0,1,2,2,0.419071001
4/8/2020 12:30,4.3,5,4,4,0,3,4,4,0.445386351
4/8/2020 12:30,4.2,3,7,4,1,3,0,5,0.555944727
4/8/2020 12:30,6.4,2,2,2,2,3,2,6,0.571607408
4/8/2020 12:30,5.8,0,9,6,0,0,5,7,0.439254442
4/8/2020 12:30,3.6,6,9,5,4,5,3,11,0.584369488
4/8/2020 12:30,4.8,3,6,4,0,3,5,12,0.367265418
4/8/2020 12:30,4.7,6,7,7,0,5,3,14,0.529989474
4/8/2020 12:30,1.5,3,3,3,0,2,1,15,0.446749676
4/8/2020 12:30,4.9,4,5,5,5,4,0,16,0.591646528
4/8/2020 12:30,3.4,0,7,6,0,3,1.5,17,0.273855268
4/8/2020 12:30,7.5,3,7,4,0,5,4,18,0.43909583
4/8/2020 12:30,3.5,1.5,1.5,2,0,2.5,1,19,0.434132419
4/8/2020 12:35,5.4,1,1,4,3,2,1,1,0.589627876
4/8/2020 12:35,4.9,3,4,5,0,1,2,2,0.418421252
4/8/2020 12:35,2.3,4,3.5,4,0,2.5,5,4,0.445386351
4/8/2020 12:35,4.8,4.5,5.5,4,1,3,0.5,5,0.555944727
4/8/2020 12:35,3.9,2.5,2,2,1.5,2.5,1,6,0.571607408
4/8/2020 12:35,3,0,8,6,0,0,5,7,0.439254442
4/8/2020 12:35,5.3,6,9,5.5,4,5,2.5,11,0.584369488
4/8/2020 12:35,3,3,6,4,0,3,5,12,0.365264837
4/8/2020 12:35,4.4,1.5,2,2,0,2.5,4.5,13,0.373499002
4/8/2020 12:35,2.5,6,7,7,0,5,4,14,0.529989474
4/8/2020 12:35,3,3,3,3,0,3,2.5,15,0.446749676
4/8/2020 12:35,5.3,5,5,4.5,5,4,0,16,0.591646528
4/8/2020 12:35,9.6,1,7,6,0,3,1.5,17,0.273855268
4/8/2020 12:35,5.8,3,7,4,0,5,4,18,0.436032548
4/8/2020 12:35,4.1,1,2,2,0,2.5,0.5,19,0.434132419
4/8/2020 12:40,6.9,2,1,4,3,1,0,1,0.589627876
4/8/2020 12:40,1.9,3,4,5,0,1,2,2,0.418283943
4/8/2020 12:40,0.8,5,4.5,5,0,3.5,3.5,4,0.445386351
4/8/2020 12:40,6.5,3.5,5.5,4,0.5,3,0,5,0.555944727
4/8/2020 12:40,5.9,2,1.5,2,2.5,2,1,6,0.57108068
4/8/2020 12:40,2.4,6,10,5,4,5,3,11,0.583649777
4/8/2020 12:40,1.7,3,6,4,0,3,5,12,0.365264837
4/8/2020 12:40,4.7,2,2,2,0,2,2,13,0.378230075
4/8/2020 12:40,3.2,6,6.5,7,0,5,3,14,0.52754178
4/8/2020 12:40,3.2,3,3,3,0,2,0.5,15,0.446749676
4/8/2020 12:40,7.3,2,4,6,4,4,0,16,0.591646528
4/8/2020 12:40,6.7,1,7,6,0,3,2,17,0.273855268
4/8/2020 12:40,5,3,7,4,0,5,4,18,0.436032548
4/8/2020 12:40,5.3,1.5,1.5,2,0,3,3,19,0.434132419
4/8/2020 12:45,5.3,2,2,4,3,2,0,1,0.589627876
4/8/2020 12:45,7.1,3,4,5,0,1,1,2,0.418283943
4/8/2020 12:45,4,4.5,4,4,0,2,6,4,0.445386351
4/8/2020 12:45,3.5,3,6,3,1,3,1,5,0.555944727
4/8/2020 12:45,3.5,2,2,2,2,2,0,6,0.57108068
4/8/2020 12:45,1.7,6,9,5,4,5,3,11,0.582306551
4/8/2020 12:45,4.5,3,6,4,0,3,5,12,0.365264837
4/8/2020 12:45,4.3,1.5,4,2.5,0,4,0.5,13,0.378230075
4/8/2020 12:45,4.6,6,7,7,0,5,3,14,0.527720375
4/8/2020 12:45,4.6,3,3,3,0,2,3,15,0.446555402
4/8/2020 12:45,3.1,5,5,5,4.5,4.5,0,16,0.591646528
4/8/2020 12:45,4.6,1,7,6,0,3,1,17,0.273855268
4/8/2020 12:45,5.1,3,7,4,0,5,4,18,0.435411062
4/8/2020 12:45,2.8,0,2,2,0,3,4,19,0.434132419
4/8/2020 12:50,8.2,3,1,3,3,3,0,1,0.589627876
4/8/2020 12:50,6.6,3,4,5.5,0,1,1,2,0.418283943
4/8/2020 12:50,6.3,6,4.5,4,0,3,3,4,0.445386351
4/8/2020 12:50,8.4,3,6,3,1,3,0,5,0.555944727
4/8/2020 12:50,5.9,1.5,2,2,2,2.5,1.5,6,0.57108068
4/8/2020 12:50,1.1,0,8,6,0,0,5,7,0.439254442
4/8/2020 12:50,3.4,6,9,5,4,6,3,11,0.582306551
4/8/2020 12:50,6.9,3,6,4,0,3,5,12,0.365264837
4/8/2020 12:50,3,5.5,5.5,4.5,0,4.5,0,13,0.378230075
4/8/2020 12:50,5.5,6,7,7,0,5,3.5,14,0.527720375
4/8/2020 12:50,3.8,3,3,3,0,2,1,15,0.447635816
4/8/2020 12:50,6,3,3,2,3,1,1,16,0.591646528
4/8/2020 12:50,4.3,1,7,6,0,4,2,17,0.27873136
4/8/2020 12:50,1,3,7,4,0,4.5,4,18,0.435411062
4/8/2020 12:50,5.8,0.5,1.5,2,0,3.5,3.5,19,0.434166219
4/8/2020 12:55,1.8,1.5,1,3.5,3,2,0.5,1,0.589627876
4/8/2020 12:55,2,3,4,5,0,1,1,2,0.418283943
4/8/2020 12:55,2.4,5,3.5,4,0,3,6,4,0.445386351
4/8/2020 12:55,5.1,3.5,6.5,4,1,2.5,1,5,0.555944727
4/8/2020 12:55,6.8,2,3,2,2,2,0,6,0.57108068
4/8/2020 12:55,3.3,6.5,9,5,3.5,5,1.5,11,0.582306551
4/8/2020 12:55,8.1,3,6,4,0,3,5,12,0.365264837
4/8/2020 12:55,4.8,4,3,4,0,6,0,13,0.375491758
4/8/2020 12:55,1.4,6,7,7,0,5,3.5,14,0.527543087
4/8/2020 12:55,1.4,3,3,3,0,2,0,15,0.446945472
4/8/2020 12:55,5.6,4,4,4.5,4,2,0,16,0.592496796
4/8/2020 12:55,4.1,0,7,6,0,3,2,17,0.27873136
4/8/2020 12:55,5.5,3,7,4,0,5,3.5,18,0.435411062
4/8/2020 12:55,1.6,3.5,5,4,0,3,0.5,19,0.434166219
4/8/2020 13:00,5.5,3,1,3,2,1,1,1,0.589627876
4/8/2020 13:00,5.9,3,4,5,0,1,1,2,0.418129874
4/8/2020 13:00,1,4,4,3,0,2,5,4,0.445386351
4/8/2020 13:00,5.1,4,6,4,1,2,1,5,0.55475798
4/8/2020 13:00,7.8,1.5,2,2,1.5,1.5,2,6,0.571534973
4/8/2020 13:00,5.2,0,7,7,0,0,5,7,0.439254442
4/8/2020 13:00,3.1,5,9,5,4,5,3,11,0.582306551
4/8/2020 13:00,4.9,3,5.5,4,0,3,5,12,0.365264837
4/8/2020 13:00,4.1,5.5,7,7,0,5,3.5,14,0.526620446
4/8/2020 13:00,7.5,3,3,3,0,2,1,15,0.446593294
4/8/2020 13:00,3.3,4.5,4,3.5,3.5,2,0,16,0.591797192
4/8/2020 13:00,3.7,2,7,6,0,3,1,17,0.27873136
4/8/2020 13:00,6,3,7,4,0,5,4,18,0.435411062
4/8/2020 13:00,4,1.5,1.5,2,0,3,2,19,0.43294673
4/8/2020 13:05,5.4,1.5,1.5,4.5,3,2,0,1,0.589627876
4/8/2020 13:05,3,3,4,5,0,1,2,2,0.41813956
4/8/2020 13:05,7.3,6,5,4,0,3.5,3,4,0.445386351
4/8/2020 13:05,5.3,4,6,4,1,3,0,5,0.55475798
4/8/2020 13:05,3.4,1.5,2,2,2,2,0,6,0.571534973
4/8/2020 13:05,2.4,6,9,5,4,5,2,11,0.581178464
4/8/2020 13:05,2.6,3,6,4,0,3,5,12,0.361951626
4/8/2020 13:05,5.9,1.5,2,2,0,2,2,13,0.375491758
4/8/2020 13:05,7.6,6.5,7,7,0,5.5,3.5,14,0.526620446
4/8/2020 13:05,6.3,3,3,3,0,2,3,15,0.445845421
4/8/2020 13:05,6.4,3,3,3,3,2,0,16,0.591797192
4/8/2020 13:05,3.4,1,7,6,0,3,2,17,0.27873136
4/8/2020 13:05,6,3,7,3,0,5,4,18,0.435411062
4/8/2020 13:05,4.7,0,2,2,0,3,0,19,0.43294673
4/8/2020 13:10,4.3,6,3.5,3,6,5.5,0,1,0.589627876
4/8/2020 13:10,2,3,4,5,0,1,1.5,2,0.41813956
4/8/2020 13:10,0.6,5,5,5,0,4,3,4,0.445386351
4/8/2020 13:10,6.2,4.5,5.5,4,1.5,3,1,5,0.552248872
4/8/2020 13:10,6,2,1,1,3,2,0,6,0.572023643
4/8/2020 13:10,4.2,6,9,4,4,5,3,11,0.577153614
4/8/2020 13:10,4.4,3,6,4,0,3,5,12,0.361951626
4/8/2020 13:10,5.8,6,5,5,0,6,0,13,0.375491758
4/8/2020 13:10,5.8,6,7,7,0,5,4,14,0.526801505
4/8/2020 13:10,5.6,3,3,3,0,2,1.5,15,0.444730951
4/8/2020 13:10,1.6,3,2,2,3,1,0,16,0.591797192
4/8/2020 13:10,3.5,1,7,7,0,3,2,17,0.27873136
4/8/2020 13:10,6,3,7,4,0,5,4,18,0.435411062
4/8/2020 13:10,5.3,7,8.5,7.5,0,2,0,19,0.43294673
4/8/2020 13:15,4.1,1.5,0.5,4,3,1,0.5,1,0.589627876
4/8/2020 13:15,5.7,3,4,5,0,1,1,2,0.418009344
4/8/2020 13:15,6,5,4,5,0,3,4,4,0.445386351
4/8/2020 13:15,5.7,5,6,4,0,3,0,5,0.552248872
4/8/2020 13:15,2.5,2.5,2,2,3.5,2,0,6,0.572023643
4/8/2020 13:15,5.1,0,8,7,6,0,0,7,0.439254442
4/8/2020 13:15,2.6,6.5,10,5,4.5,5,1,11,0.577153614
4/8/2020 13:15,5.3,3,6,4,0,3,5,12,0.361951626
4/8/2020 13:15,7.3,4,5,5,0,5,0,13,0.375491758
4/8/2020 13:15,3.4,6,7.5,7,0,5,3.5,14,0.526801505
4/8/2020 13:15,5.4,3,3,3.5,0,2,2,15,0.444730951
4/8/2020 13:15,5.5,4.5,5,4,5,4,0,16,0.591797192
4/8/2020 13:15,1,0,6.5,6.5,0,4.5,1,17,0.27873136
4/8/2020 13:15,3.6,3,7,4,0,5,4,18,0.435411062
4/8/2020 13:15,6.1,1,1.5,2,0,3,0.5,19,0.43294673
4/8/2020 13:20,5,2,2,4,4.5,3.5,0,1,0.589627876
4/8/2020 13:20,3.2,3,4,5,0,1,1,2,0.418009344
4/8/2020 13:20,2.7,4,4,5,0,3,3,4,0.445386351
4/8/2020 13:20,8,4,6,4,2,1.5,0.5,5,0.552248872
4/8/2020 13:20,3.9,2,3,3,2,2,0,6,0.572023643
4/8/2020 13:20,5.5,5.5,9.5,5,4,4.5,3.5,11,0.577153614
4/8/2020 13:20,3.6,3,6,4,0,3,5,12,0.361951626
4/8/2020 13:20,3.5,4.5,4.5,5,0,4.5,0,13,0.371374289
4/8/2020 13:20,2.8,5,7,5.5,0,5,3,14,0.526801505
4/8/2020 13:20,3.1,3,3,3,0,2.5,0.5,15,0.444730951
4/8/2020 13:20,4.5,3,6,2,5,4,0,16,0.591074111
4/8/2020 13:20,5,2,6,7,0,3,2,17,0.27873136
4/8/2020 13:20,7.6,3,7,4,0,5.5,4,18,0.435411062
4/8/2020 13:20,6.2,1,2,2,0,3,0,19,0.43294673
4/8/2020 13:25,2.6,3,4,5,0,1,1,2,0.418009344
4/8/2020 13:25,4.2,5,3,3,0,2,6,4,0.445386351
4/8/2020 13:25,5.5,4,6,4,2,3,0,5,0.551002793
4/8/2020 13:25,4,2.5,2,1,1,1.5,2.5,6,0.571680073
4/8/2020 13:25,3.1,6,9,5,4,5,2,11,0.577153614
4/8/2020 13:25,6.8,3,6,4,0,3,5,12,0.361951626
4/8/2020 13:25,4.5,6,7,7,0,5,5,14,0.526801505
4/8/2020 13:25,3.7,3,3,3.5,0,2.5,1,15,0.444730951
4/8/2020 13:25,2.5,5,5,5,4.5,4,0,16,0.591074111
4/8/2020 13:25,7.8,1,6.5,5.5,0,2.5,1.5,17,0.27873136
4/8/2020 13:25,4.5,3.5,6.5,4,0,5.5,3.5,18,0.435839691
4/8/2020 13:30,4,3,3.5,5,0,1,1,2,0.418009344
4/8/2020 13:30,6.4,6,5,4,0,4,4,4,0.445386351
4/8/2020 13:30,5,5.5,7,2.5,4,7,0,5,0.551002793
4/8/2020 13:30,6.7,2,3,2,2,2,0,6,0.570810071
4/8/2020 13:30,4.1,6,9,5,4,5,3,11,0.577153614
4/8/2020 13:30,6.5,3,6,4,0,3,5,12,0.361951626
4/8/2020 13:30,6,2,1.5,1,0,2,3.5,13,0.371374289
4/8/2020 13:30,6.3,7,7,7,0,5,4,14,0.526801505
4/8/2020 13:30,4.5,3.5,3,3.5,0,2,1.5,15,0.444730951
4/8/2020 13:30,6.2,6,5,5,3,4,0,16,0.591074111
4/8/2020 13:30,4.8,1,7,6,0,3,1,17,0.27873136
4/8/2020 13:30,5,3,7,4,0,5,4,18,0.435317312
4/8/2020 13:30,7.6,1,2.5,3,0,4,3,19,0.43294673
4/8/2020 13:35,2.8,2.5,1.5,4.5,3,2,1,1,0.589627876
4/8/2020 13:35,3.8,3,4,5,0,1,2,2,0.418465366
4/8/2020 13:35,4.1,4,3.5,4,0,2.5,5,4,0.445386351
4/8/2020 13:35,6,3,6,4,1,2,0,5,0.551002793
4/8/2020 13:35,3,2,1,2,2,3,0,6,0.570653913
4/8/2020 13:35,4.6,6,9,5,4,5,3,11,0.577153614
4/8/2020 13:35,2.8,3,5,4,0,3,5,12,0.361951626
4/8/2020 13:35,5.6,2,2,2,0,3,3,13,0.369846803
4/8/2020 13:35,5.7,6,7,7,0,5,4,14,0.526801505
4/8/2020 13:35,2.2,3,4,3,0,2,0,15,0.444730951
4/8/2020 13:35,4.2,5,5,5,4,3,0,16,0.591074111
4/8/2020 13:35,5.4,1,7.5,6,0,3.5,2,17,0.27873136
4/8/2020 13:35,7.2,3,7,4,0,5,3,18,0.435317312
4/8/2020 13:35,1.4,4.5,5,5.5,0,6,1.5,19,0.43294673
4/8/2020 13:40,1.6,2,1,5,4,2,0,1,0.589627876
4/8/2020 13:40,4.5,3,4,5,0,1,1.5,2,0.417872475
4/8/2020 13:40,4.8,6,3.5,4,0,2,5,4,0.440437175
4/8/2020 13:40,5.5,4.5,6,4,0.5,2,0,5,0.550709068
4/8/2020 13:40,4.8,3,3,3,3,2,0,6,0.570653913
4/8/2020 13:40,4.8,7,9,5,4,5,2,11,0.577153614
4/8/2020 13:40,3.8,3,6,4,0,3,5,12,0.361951626
4/8/2020 13:40,5,0,5,3,0,10,0,13,0.369846803
4/8/2020 13:40,5.7,6,7,7,0,5,1,14,0.526109851
4/8/2020 13:40,5.2,2.5,3,2.5,0,1,2,15,0.444375263
4/8/2020 13:40,5.9,2,1,2,2,1,0,16,0.591074111
4/8/2020 13:40,5.2,1,7,6,0,3,2,17,0.27873136
4/8/2020 13:40,6.4,3,7,4,0,5,4,18,0.435317312
4/8/2020 13:40,5.6,0,1,2,0,3.5,2.5,19,0.432119415
4/8/2020 13:45,5.8,2,1,4,3,2,0,1,0.590637035
4/8/2020 13:45,3.4,3,3,5,0,1,1,2,0.417408547
4/8/2020 13:45,5,4.5,3,2,0,3,6,4,0.440437175
4/8/2020 13:45,6.2,5,5,4,1,2,0,5,0.550709068
4/8/2020 13:45,7.6,3,4,3.5,3,2.5,0.5,6,0.571437466
4/8/2020 13:45,4.6,5.5,9.5,5,3.5,4.5,3.5,11,0.577153614
4/8/2020 13:45,3.5,3,6.5,4,0,3,4.5,12,0.363621355
4/8/2020 13:45,4.1,5,5,4,0,6,0,13,0.369846803
4/8/2020 13:45,6.6,6,7,7,0,5,3,14,0.525575415
4/8/2020 13:45,3.2,3,2,3,0,2,0,15,0.447287063
4/8/2020 13:45,3,6,4,5.5,5,4.5,0,16,0.591074111
4/8/2020 13:45,7,2,6,6,0,3,0,17,0.27873136
4/8/2020 13:45,5.5,3,8,4,0,5.5,3.5,18,0.435317312
4/8/2020 13:45,6.7,2,2,2,0,2,3,19,0.43195497
4/8/2020 13:50,6.6,1,1,4,3,1,0,1,0.588790962
4/8/2020 13:50,6.7,3,4,6,0,1,2,2,0.417210247
4/8/2020 13:50,3.7,5,4,5,0,4,3,4,0.437550081
4/8/2020 13:50,4.6,4,6,5,1,1,0,5,0.550709068
4/8/2020 13:50,7.7,2.5,2,2,3,2,0,6,0.571301356
4/8/2020 13:50,3.3,6,9,5,4,5,3,11,0.577153614
4/8/2020 13:50,6.4,3,6,3.5,0,3,5,12,0.363621355
4/8/2020 13:50,5.2,2,1,2,0,2,3,13,0.369846803
4/8/2020 13:50,5.6,5.5,7.5,7,0,4.5,0.5,14,0.523519837
4/8/2020 13:50,3,3,3,3,0,1.5,0,15,0.446665838
4/8/2020 13:50,3.4,2,7.5,7,3,6,0,16,0.595883373
4/8/2020 13:50,3,2,7,5.5,0,2.5,1,17,0.27873136
4/8/2020 13:50,5.2,3,7,4,0,5,3,18,0.435317312
4/8/2020 13:50,4.5,1,2,2,0,2,1,19,0.436397984
4/8/2020 13:55,3.8,2,1,4,3,2,2,1,0.588790962
4/8/2020 13:55,2.3,2,4,5,0,1,2,2,0.416379153
4/8/2020 13:55,3.3,6,4.5,4.5,0,3.5,3.5,4,0.433189931
4/8/2020 13:55,5.1,5,7,5,1,2,1,5,0.548076516
4/8/2020 13:55,5.9,1.5,2,2,2,2,0,6,0.570111397
4/8/2020 13:55,6,3,7,3.5,0,2.5,4,12,0.363621355
4/8/2020 13:55,4.7,5,7,7,0,4,2,14,0.523519837
4/8/2020 13:55,1.7,3,3,3,0,2,0,15,0.446665838
4/8/2020 13:55,6.3,1,6.5,6.5,0,3.5,2.5,17,0.27873136
4/8/2020 13:55,5.4,3,7,4,0,5,4,18,0.435317312
4/8/2020 13:55,4.4,1,2.5,1.5,0,3,2,19,0.436397984
4/8/2020 14:00,4.7,1,1,3,3,2,1,1,0.586372463
4/8/2020 14:00,4.2,3,5,4,0,1,1.5,2,0.416379153
4/8/2020 14:00,5.1,6,4.5,5.5,0,5,2.5,4,0.434667719
4/8/2020 14:00,5.9,4,6,4,1,3,1,5,0.546976496
4/8/2020 14:00,6.4,2,1,3,2,2,1,6,0.570111397
4/8/2020 14:00,5,5,9,5,4,5,3,11,0.577153614
4/8/2020 14:00,6.5,3,6,4,0,3,5,12,0.363621355
4/8/2020 14:00,7.2,2,3,2,0,2,3,13,0.369846803
4/8/2020 14:00,3.9,6,7,7.5,0,5,0,14,0.523519837
4/8/2020 14:00,3,3,3,3,0,2,4,15,0.445376259
4/8/2020 14:00,4.6,5,6,3,4,4,0,16,0.595883373
4/8/2020 14:00,6.8,4,8,6,0,2,0,17,0.27873136
4/8/2020 14:00,3.5,3,6,4,0,5,3,18,0.435317312
