time,location1,location2,location3,location4,location5,location6,location7,location8,location9,location10,location11,location12,location13,location14,location15,location16,location17,location18,location19
4/10/2020 5:30,"[5.0, 0.0, 2.0, 8.0, 7.0, 7.0, 0.0, 1.0]","[2.5, 2.0, 4.0, 3.0, 0.0, 7.0, 0.0, 2.0]",,,"[3.916666666666667, 1.0, 10.0, 4.0, 4.0, 1.0, 0.0, 5]","[5.408333333333334, 6.5, 5.0, 5.0, 4.0, 4.25, 0.0, 6.0]",,"[5.041666666666667, 4.0, 8.0, 7.0, 0.0, 6.0, 0.0, 8.0]","[5.395833333333333, 5.0, 6.5, 5.5, 4.0, 5.5, 0.0, 9.0]","[2.458333333333333, 1.0, 5.0, 3.0, 0.0, 10.0, 0.0, 10.0]","[6.9375, 6.5, 6.5, 6.5, 8.5, 0.5, 0.0, 11.0]","[2.166666666666667, 3.0, 4.0, 2.0, 0.0, 1.0, 0.0, 12.0]","[5.166666666666667, 4.0, 4.0, 9.0, 0.0, 3.0, 0.0, 13.0]",,"[6.625, 9.0, 9.0, 7.0, 0.0, 6.0, 0.0, 15.0]","[4.125, 4.5, 3.0, 4.5, 2.0, 8.0, 0.0, 16.0]","[5.375, 9.0, 5.0, 5.0, 0.0, 6.0, 0.0, 17.0]","[6.458333333333334, 8.5, 8.5, 7.0, 0.0, 7.0, 0.0, 18.0]","[4.666666666666667, 10.0, 4.0, 3.0, 0.0, 3.0, 0.0, 19.0]"
4/10/2020 5:35,"[5.0, 0.0, 2.0, 8.0, 7.0, 7.0, 0.0, 1.0]","[2.5, 2.0, 4.0, 3.0, 0.0, 7.0, 0.0, 2.0]",,,"[3.916666666666667, 1.0, 10.0, 4.0, 4.0, 1.0, 0.0, 5]","[5.575, 7.0, 6.5, 4.0, 5.0, 4.25, 0.0, 6.0]",,"[3.0625, 3.0, 6.5, 3.0, 0.0, 6.0, 0.0, 8.0]","[5.833333333333334, 5.0, 7.0, 7.0, 4.0, 1.0, 0.0, 9.0]","[3.125, 5.5, 3.0, 2.0, 0.0, 9.5, 0.0, 10.0]","[6.041666666666667, 5.0, 8.0, 5.0, 8.0, 1.0, 0.0, 11.0]","[2.166666666666667, 3.0, 4.0, 2.0, 0.0, 1.0, 0.0, 12.0]","[5.645833333333334, 6.0, 4.5, 8.5, 0.0, 3.5, 0.0, 13.0]",,"[5.625, 6.0, 8.0, 7.0, 0.0, 6.0, 0.0, 15.0]","[4.125, 4.5, 3.0, 4.5, 2.0, 8.0, 0.0, 16.0]","[5.375, 9.0, 5.0, 5.0, 0.0, 6.0, 0.0, 17.0]","[7.208333333333334, 9.0, 7.0, 9.0, 0.0, 8.0, 0.0, 18.0]","[4.583333333333334, 10.0, 6.5, 2.0, 0.0, 2.5, 0.0, 19.0]"
4/10/2020 5:40,"[5.666666666666667, 1.0, 5.0, 8.0, 7.0, 7.0, 0.0, 1.0]","[2.5, 2.0, 4.0, 3.0, 0.0, 7.0, 0.0, 2.0]",,,"[4.375, 1.5, 10.0, 4.0, 5.0, 3.5, 0.0, 5.0]","[5.575, 7.0, 6.5, 4.0, 5.0, 4.25, 0.0, 6.0]",,"[3.1666666666666665, 4.0, 5.0, 3.0, 0.0, 6.0, 0.0, 8.0]","[5.6875, 6.0, 6.5, 5.5, 4.0, 5.5, 0.0, 9.0]","[4.958333333333334, 10.0, 1.0, 4.0, 0.0, 10.0, 0.0, 10]","[6.041666666666667, 5.0, 8.0, 5.0, 8.0, 1.0, 0.0, 11.0]","[2.791666666666667, 3.0, 4.5, 3.5, 0.0, 1.0, 0.0, 12.0]","[6.458333333333334, 8.0, 5.0, 9.0, 0.0, 3.0, 0.0, 13.0]",,"[6.0, 6.0, 8.0, 8.0, 0.0, 6.0, 0.0, 15.0]","[4.125, 4.5, 3.0, 4.5, 2.0, 8.0, 0.0, 16.0]","[5.375, 9.0, 5.0, 5.0, 0.0, 6.0, 0.0, 17.0]","[7.208333333333334, 9.0, 7.0, 9.0, 0.0, 8.0, 0.0, 18.0]","[4.583333333333334, 10.0, 6.5, 2.0, 0.0, 2.5, 0.0, 19.0]"
4/10/2020 5:45,"[5.666666666666667, 1.0, 5.0, 8.0, 7.0, 7.0, 0.0, 1.0]","[2.458333333333333, 2.0, 4.0, 3.0, 0.0, 6.0, 0.0, 2.0]",,,"[4.375, 1.5, 10.0, 4.0, 5.0, 3.5, 0.0, 5.0]","[5.895833333333334, 7.0, 6.0, 5.0, 5.0, 4.5, 0.0, 6.0]",,"[4.270833333333334, 5.5, 4.5, 5.0, 0.0, 5.5, 0.0, 8.0]","[4.958333333333334, 5.0, 6.0, 4.0, 4.0, 10.0, 0.0, 9.0]","[4.958333333333334, 10.0, 1.0, 4.0, 0.0, 10.0, 0.0, 10]","[6.041666666666667, 5.0, 8.0, 5.0, 8.0, 1.0, 0.0, 11.0]","[3.4166666666666665, 3.0, 5.0, 5.0, 0.0, 1.0, 0.0, 12.0]","[6.458333333333334, 8.0, 5.0, 9.0, 0.0, 3.0, 0.0, 13.0]",,"[6.25, 7.5, 8.0, 7.5, 0.0, 6.0, 0.0, 15.0]","[4.3125, 4.75, 3.0, 4.75, 2.0, 8.5, 0.0, 16.0]","[5.375, 9.0, 5.0, 5.0, 0.0, 6.0, 0.0, 17.0]","[5.979166666666667, 8.5, 6.5, 6.5, 0.0, 6.0, 0.0, 18.0]","[4.583333333333334, 10.0, 6.5, 2.0, 0.0, 2.5, 0.0, 19.0]"
4/10/2020 5:50,"[4.333333333333334, 0.5, 5.5, 5.5, 5.5, 7.0, 0.0, 1.0]","[2.625, 2.0, 5.0, 3.0, 0.0, 7.0, 0.0, 2.0]",,,"[4.833333333333333, 2.0, 10.0, 4.0, 6.0, 6.0, 0.0, 5]","[5.895833333333334, 7.0, 6.0, 5.0, 5.0, 4.5, 0.0, 6.0]",,"[5.375, 7.0, 4.0, 7.0, 0.0, 5.0, 0.0, 8.0]","[4.966666666666667, 5.5, 5.25, 4.0, 4.0, 9.0, 0.0, 9.0]","[4.958333333333334, 10.0, 1.0, 4.0, 0.0, 10.0, 0.0, 10]","[6.041666666666667, 5.0, 8.0, 5.0, 8.0, 1.0, 0.0, 11.0]","[3.4166666666666665, 3.0, 5.0, 5.0, 0.0, 1.0, 0.0, 12.0]","[6.458333333333334, 8.0, 5.0, 9.0, 0.0, 3.0, 0.0, 13.0]",,"[5.945833333333334, 7.0, 7.25, 7.5, 0.0, 4.5, 0.0, 15.0]","[4.500000000000001, 5.0, 3.0, 5.0, 2.0, 9.0, 0.0, 16.0]","[5.375, 9.0, 5.0, 5.0, 0.0, 6.0, 0.0, 17.0]","[5.979166666666667, 8.5, 6.5, 6.5, 0.0, 6.0, 0.0, 18.0]","[4.583333333333334, 10.0, 6.5, 2.0, 0.0, 2.5, 0.0, 19.0]"
4/10/2020 5:55,"[2.708333333333333, 3.5, 5.0, 0.5, 2.5, 8.5, 0.0, 1.0]","[2.791666666666667, 2.0, 6.0, 3.0, 0.0, 8.0, 0.0, 2.0]",,,"[4.833333333333333, 2.0, 10.0, 4.0, 6.0, 6.0, 0.0, 5]","[5.416666666666667, 6.0, 4.0, 5.0, 5.0, 6.0, 0.0, 6.0]",,"[6.166666666666667, 8.5, 5.0, 7.5, 0.0, 6.0, 0.0, 8.0]","[4.966666666666667, 5.5, 5.25, 4.0, 4.0, 9.0, 0.0, 9.0]","[4.958333333333334, 10.0, 1.0, 4.0, 0.0, 10.0, 0.0, 10]","[6.041666666666667, 5.0, 8.0, 5.0, 8.0, 1.0, 0.0, 11.0]","[4.812500000000001, 6.5, 5.0, 6.0, 0.0, 1.0, 0.0, 12.0]","[5.8125, 5.5, 7.0, 8.5, 0.0, 3.5, 0.0, 13.0]",,"[6.125, 8.0, 8.0, 7.0, 0.0, 4.0, 0.0, 15.0]","[4.500000000000001, 5.0, 3.0, 5.0, 2.0, 9.0, 0.0, 16.0]","[4.041666666666667, 7.0, 7.0, 2.5, 0.0, 4.5, 0.0, 17.0]","[5.979166666666667, 8.5, 6.5, 6.5, 0.0, 6.0, 0.0, 18.0]","[4.583333333333334, 10.0, 6.5, 2.0, 0.0, 2.5, 0.0, 19.0]"
4/10/2020 6:00,"[2.708333333333333, 3.5, 5.0, 0.5, 2.5, 8.5, 0.0, 1.0]","[3.458333333333334, 3.0, 6.0, 4.0, 0.0, 8.0, 0.0, 2.0]",,,"[4.833333333333333, 2.0, 10.0, 4.0, 6.0, 6.0, 0.0, 5]","[5.666666666666667, 6.0, 6.0, 5.0, 5.0, 6.0, 0.0, 6.0]",,"[5.6875, 7.0, 5.0, 7.5, 0.0, 5.0, 0.0, 8.0]","[4.979166666666667, 6.0, 4.5, 4.0, 4.0, 8.0, 0.0, 9.0]","[4.958333333333334, 10.0, 1.0, 4.0, 0.0, 10.0, 0.0, 10]","[6.041666666666667, 5.0, 8.0, 5.0, 8.0, 1.0, 0.0, 11.0]","[4.041666666666667, 3.0, 4.0, 7.0, 0.0, 1.0, 0.0, 12.0]","[5.166666666666667, 3.0, 9.0, 8.0, 0.0, 4.0, 0.0, 13.0]",,"[5.575, 7.0, 7.25, 6.5, 0.0, 4.5, 0.0, 15.0]","[4.041666666666667, 1.0, 3.0, 7.0, 2.0, 8.0, 0.0, 16.0]","[4.416666666666667, 4.0, 9.0, 5.0, 0.0, 6.0, 0.0, 17]","[5.916666666666667, 9.0, 6.0, 6.0, 0.0, 7.0, 0.0, 18.0]","[3.666666666666667, 10.0, 3.0, 1.0, 0.0, 0.0, 0.0, 19]"
4/10/2020 6:05,"[2.708333333333333, 3.5, 5.0, 0.5, 2.5, 8.5, 0.0, 1.0]","[3.658333333333333, 3.25, 5.0, 4.75, 0.0, 7.25, 0.0, 2.0]",,,"[4.833333333333333, 2.0, 10.0, 4.0, 6.0, 6.0, 0.0, 5]","[5.029166666666667, 5.5, 5.0, 4.0, 5.0, 6.25, 0.0, 6.0]",,"[6.083333333333333, 7.75, 6.0, 7.75, 0.0, 4.0, 0.0, 8.0]","[5.300000000000001, 5.5, 5.25, 5.0, 4.0, 8.0, 0.0, 9.0]",,"[6.041666666666667, 5.0, 8.0, 5.0, 8.0, 1.0, 0.0, 11.0]","[4.041666666666667, 3.0, 4.0, 7.0, 0.0, 1.0, 0.0, 12.0]","[5.166666666666667, 3.0, 9.0, 8.0, 0.0, 4.0, 0.0, 13.0]",,"[5.575, 7.0, 7.25, 6.5, 0.0, 4.5, 0.0, 15.0]","[4.041666666666667, 1.0, 3.0, 7.0, 2.0, 8.0, 0.0, 16.0]",,"[5.916666666666667, 9.0, 6.0, 6.0, 0.0, 7.0, 0.0, 18.0]","[4.75, 8.5, 3.5, 4.5, 0.0, 3.5, 0.0, 19.0]"
4/10/2020 6:10,"[2.708333333333333, 3.5, 5.0, 0.5, 2.5, 8.5, 0.0, 1.0]","[3.75, 4.25, 6.0, 4.0, 0.0, 6.25, 0.0, 2.0]",,,"[4.833333333333333, 2.0, 10.0, 4.0, 6.0, 6.0, 0.0, 5]","[4.770833333333333, 5.0, 4.0, 4.0, 5.0, 6.5, 0.0, 6.0]",,"[6.125, 8.5, 5.0, 7.5, 0.0, 5.0, 0.0, 8.0]","[5.404166666666667, 5.5, 5.25, 5.0, 4.5, 8.0, 0.0, 9.0]",,"[6.895833333333334, 4.5, 8.0, 7.5, 7.5, 5.0, 0.0, 11.0]","[4.791666666666667, 6.0, 3.0, 7.0, 0.0, 1.0, 0.5, 12.0]","[4.0, 3.5, 6.5, 5.0, 0.0, 7.0, 0.0, 13.0]",,"[5.945833333333334, 7.0, 7.25, 7.5, 0.0, 4.5, 0.0, 15.0]","[5.041666666666667, 3.0, 3.0, 7.0, 4.5, 5.5, 0.0, 16.0]",,"[6.237500000000001, 8.5, 5.25, 7.5, 0.0, 7.0, 0.0, 18.0]","[5.833333333333334, 7.0, 4.0, 8.0, 0.0, 7.0, 0.0, 19]"
4/10/2020 6:15,"[3.916666666666667, 6.0, 5.0, 1.0, 4.0, 8.0, 0.0, 1.0]","[3.9583333333333335, 5.0, 6.0, 4.0, 0.0, 6.0, 0.0, 2.0]",,,"[4.6875, 3.0, 9.0, 3.5, 6.0, 3.0, 0.0, 5.0]","[5.020833333333334, 5.0, 6.0, 4.0, 5.0, 6.5, 0.0, 6.0]",,"[6.166666666666667, 8.5, 5.0, 7.5, 0.0, 6.0, 0.0, 8.0]","[5.508333333333334, 5.5, 3.75, 5.0, 6.0, 7.5, 0.0, 9.0]","[3.7083333333333335, 8.0, 8.0, 0.0, 0.0, 9.0, 0.0, 10]","[6.25, 4.0, 8.0, 6.0, 7.0, 9.0, 0.0, 11.0]","[6.333333333333333, 10.0, 6.0, 7.0, 0.0, 1.0, 0.0, 12.0]","[3.458333333333334, 4.0, 9.0, 2.0, 0.0, 10.0, 0.0, 13.0]",,"[5.437500000000001, 6.0, 7.0, 7.0, 0.0, 4.5, 0.0, 15.0]","[5.041666666666667, 3.0, 3.0, 7.0, 4.5, 5.5, 0.0, 16.0]",,"[5.625, 8.0, 6.0, 6.0, 0.0, 7.0, 0.0, 18.0]","[5.833333333333334, 7.0, 4.0, 8.0, 0.0, 7.0, 0.0, 19]"
4/10/2020 6:20,"[3.916666666666667, 6.0, 5.0, 1.0, 4.0, 8.0, 0.0, 1.0]","[3.7291666666666665, 5.0, 4.0, 4.0, 0.0, 6.5, 0.0, 2.0]",,,"[4.6875, 3.0, 9.0, 3.5, 6.0, 3.0, 0.0, 5.0]","[5.479166666666667, 6.0, 6.0, 4.0, 5.5, 8.0, 0.0, 6.0]",,"[5.708333333333333, 6.25, 6.0, 7.75, 0.0, 5.5, 0.0, 8.0]","[6.166666666666667, 6.0, 3.0, 6.0, 7.0, 8.0, 0.0, 9.0]","[3.7083333333333335, 8.0, 8.0, 0.0, 0.0, 9.0, 0.0, 10]","[5.625, 4.0, 7.0, 5.5, 5.5, 9.0, 0.0, 11.0]","[6.333333333333333, 10.0, 6.0, 7.0, 0.0, 1.0, 0.0, 12.0]","[3.8125, 3.5, 4.5, 5.0, 0.0, 8.5, 0.0, 13.0]",,"[5.104166666666667, 6.0, 6.0, 6.5, 0.0, 4.0, 0.0, 15.0]","[4.833333333333333, 1.0, 3.0, 7.0, 7.0, 2.0, 0.0, 16.0]","[5.916666666666667, 6.0, 2.0, 10.0, 0.0, 4.0, 0.0, 17]","[5.625, 8.0, 6.0, 6.0, 0.0, 7.0, 0.0, 18.0]","[5.833333333333334, 7.0, 4.0, 8.0, 0.0, 7.0, 0.0, 19]"
4/10/2020 6:25,"[3.916666666666667, 6.0, 5.0, 1.0, 4.0, 8.0, 0.0, 1.0]","[4.645833333333334, 5.0, 6.0, 5.5, 0.0, 9.0, 0.0, 2.0]",,,"[4.6875, 3.0, 9.0, 3.5, 6.0, 3.0, 0.0, 5.0]","[5.466666666666667, 5.5, 5.0, 4.5, 5.75, 8.5, 0.0, 6.0]",,"[5.0625, 4.0, 7.0, 7.5, 0.0, 5.0, 0.0, 8.0]","[5.625, 6.0, 3.5, 5.0, 6.0, 7.5, 0.0, 9.0]","[3.7083333333333335, 8.0, 8.0, 0.0, 0.0, 9.0, 0.0, 10]","[5.625, 4.0, 8.0, 6.0, 4.0, 9.0, 0.0, 11.0]","[6.333333333333333, 10.0, 6.0, 7.0, 0.0, 1.0, 0.0, 12.0]","[3.8125, 3.5, 4.5, 5.0, 0.0, 8.5, 0.0, 13.0]",,"[5.291666666666667, 6.0, 6.0, 7.0, 0.0, 4.0, 0.0, 15.0]","[4.833333333333333, 1.0, 3.0, 7.0, 7.0, 2.0, 0.0, 16.0]","[5.916666666666667, 6.0, 2.0, 10.0, 0.0, 4.0, 0.0, 17]","[5.375, 5.0, 6.5, 7.5, 0.0, 7.0, 0.0, 18.0]","[5.833333333333334, 7.0, 4.0, 8.0, 0.0, 7.0, 0.0, 19]"
4/10/2020 6:30,"[4.354166666666667, 3.5, 4.5, 4.5, 3.5, 8.5, 0.0, 1.0]","[5.291666666666667, 5.0, 6.0, 7.5, 0.0, 6.5, 0.0, 2.0]",,,"[4.6875, 3.0, 9.0, 3.5, 6.0, 3.0, 0.0, 5.0]","[5.883333333333333, 6.5, 6.25, 4.5, 5.75, 7.75, 0.0, 6.0]",,"[5.520833333333334, 6.25, 7.5, 6.75, 0.0, 5.5, 0.0, 8.0]","[5.416666666666667, 6.0, 3.0, 4.0, 7.0, 8.0, 0.0, 9.0]","[3.7083333333333335, 8.0, 8.0, 0.0, 0.0, 9.0, 0.0, 10]","[5.625, 4.0, 8.0, 6.0, 4.0, 9.0, 0.0, 11.0]","[6.333333333333333, 10.0, 6.0, 7.0, 0.0, 1.0, 0.0, 12.0]","[3.8125, 3.5, 4.5, 5.0, 0.0, 8.5, 0.0, 13.0]",,"[5.833333333333334, 7.0, 5.0, 8.0, 0.0, 4.0, 0.0, 15.0]","[4.833333333333333, 1.0, 3.0, 7.0, 7.0, 2.0, 0.0, 16.0]","[5.916666666666667, 6.0, 2.0, 10.0, 0.0, 4.0, 0.0, 17]","[5.625, 8.0, 6.0, 6.0, 0.0, 7.0, 0.0, 18.0]","[5.833333333333334, 7.0, 4.0, 8.0, 0.0, 7.0, 0.0, 19]"
4/10/2020 6:35,"[4.354166666666667, 3.5, 4.5, 4.5, 3.5, 8.5, 0.0, 1.0]","[5.291666666666667, 5.0, 6.0, 7.5, 0.0, 6.5, 0.0, 2.0]",,,"[4.6875, 3.0, 9.0, 3.5, 6.0, 3.0, 0.0, 5.0]","[5.895833333333334, 6.0, 6.0, 5.0, 6.0, 6.5, 0.0, 6.0]",,"[5.520833333333334, 6.25, 7.5, 6.75, 0.0, 5.5, 0.0, 8.0]","[5.416666666666667, 6.0, 3.0, 4.0, 7.0, 8.0, 0.0, 9.0]","[3.7083333333333335, 8.0, 8.0, 0.0, 0.0, 9.0, 0.0, 10]","[5.625, 4.0, 8.0, 6.0, 4.0, 9.0, 0.0, 11.0]","[4.833333333333333, 6.0, 3.0, 7.0, 0.0, 2.0, 0.5, 12.0]","[3.8125, 3.5, 4.5, 5.0, 0.0, 8.5, 0.0, 13.0]",,"[6.208333333333334, 7.0, 5.0, 9.0, 0.0, 4.0, 0.0, 15.0]","[5.375, 3.0, 6.0, 7.0, 4.5, 4.5, 0.0, 16.0]","[4.645833333333334, 3.5, 2.0, 8.5, 0.0, 4.5, 0.0, 17.0]","[4.133333333333334, 4.5, 5.25, 5.0, 0.0, 7.0, 0.0, 18.0]","[5.833333333333334, 7.0, 4.0, 8.0, 0.0, 7.0, 0.0, 19]"
4/10/2020 6:40,"[3.0, 2.0, 4.0, 2.0, 4.0, 8.0, 0.0, 1.0]","[5.291666666666667, 5.0, 6.0, 7.5, 0.0, 6.5, 0.0, 2.0]",,,"[4.6875, 3.0, 9.0, 3.5, 6.0, 3.0, 0.0, 5.0]","[5.354166666666667, 5.0, 4.0, 5.0, 6.0, 6.5, 0.0, 6.0]",,"[6.5, 8.5, 8.0, 7.5, 0.0, 5.0, 0.0, 8.0]","[5.416666666666667, 6.0, 3.0, 4.0, 7.0, 8.0, 0.0, 9.0]","[3.7083333333333335, 8.0, 8.0, 0.0, 0.0, 9.0, 0.0, 10]","[6.041666666666667, 4.0, 7.0, 8.0, 3.0, 9.0, 0.0, 11.0]","[4.833333333333333, 6.0, 3.0, 7.0, 0.0, 2.0, 0.5, 12.0]","[2.041666666666667, 3.0, 0.0, 2.0, 0.0, 10.0, 0.0, 13.0]",,"[6.270833333333334, 8.0, 6.0, 8.0, 0.0, 4.5, 0.0, 15.0]","[5.375, 3.0, 6.0, 7.0, 4.5, 4.5, 0.0, 16.0]","[4.645833333333334, 3.5, 2.0, 8.5, 0.0, 4.5, 0.0, 17.0]","[4.133333333333334, 4.5, 5.25, 5.0, 0.0, 7.0, 0.0, 18.0]","[5.833333333333334, 7.0, 4.0, 8.0, 0.0, 7.0, 0.0, 19]"
4/10/2020 6:45,"[4.625, 4.0, 4.0, 5.0, 3.5, 8.5, 0.0, 1.0]","[5.291666666666667, 5.0, 6.0, 7.5, 0.0, 6.5, 0.0, 2.0]",,,"[4.500000000000001, 4.0, 7.25, 4.0, 4.0, 2.25, 0.5, 5.0]","[5.612500000000001, 5.0, 4.0, 6.0, 5.5, 6.25, 0.0, 6.0]",,"[5.729166666666667, 6.5, 8.0, 7.0, 0.0, 5.0, 0.0, 8.0]","[5.750000000000001, 6.0, 3.0, 6.0, 5.0, 8.0, 0.0, 9.0]","[3.7083333333333335, 8.0, 8.0, 0.0, 0.0, 9.0, 0.0, 10]","[6.041666666666667, 4.0, 7.0, 8.0, 3.0, 9.0, 0.0, 11.0]","[3.541666666666667, 3.0, 0.0, 7.0, 0.0, 1.0, 0.0, 12.0]","[2.041666666666667, 3.0, 0.0, 2.0, 0.0, 10.0, 0.0, 13.0]",,"[5.875, 8.0, 6.0, 7.0, 0.0, 4.0, 0.0, 15.0]","[5.9375, 5.0, 6.0, 7.0, 3.5, 9.0, 0.0, 16.0]","[4.645833333333334, 3.5, 2.0, 8.5, 0.0, 4.5, 0.0, 17.0]","[4.133333333333334, 4.5, 5.25, 5.0, 0.0, 7.0, 0.0, 18.0]","[5.833333333333334, 7.0, 4.0, 8.0, 0.0, 7.0, 0.0, 19]"
4/10/2020 6:50,"[4.625, 4.0, 4.0, 5.0, 3.5, 8.5, 0.0, 1.0]","[5.2, 6.0, 5.5, 6.5, 0.0, 7.75, 0.0, 2.0]",,,"[5.291666666666667, 4.0, 6.5, 5.0, 6.0, 4.5, 0.0, 5.0]","[5.333333333333334, 5.0, 4.0, 5.0, 6.0, 6.0, 0.0, 6.0]",,"[5.729166666666667, 6.5, 8.0, 7.0, 0.0, 5.0, 0.0, 8.0]","[6.458333333333334, 6.0, 4.0, 7.0, 6.0, 8.0, 0.0, 9.0]","[3.7083333333333335, 8.0, 8.0, 0.0, 0.0, 9.0, 0.0, 10]","[6.041666666666667, 4.0, 7.0, 8.0, 3.0, 9.0, 0.0, 11.0]","[3.4375, 2.5, 0.0, 7.0, 0.0, 2.0, 0.5, 12.0]","[2.041666666666667, 3.0, 0.0, 2.0, 0.0, 10.0, 0.0, 13.0]",,"[5.612500000000001, 7.0, 7.0, 6.75, 0.0, 4.0, 0.0, 15.0]","[5.612500000000001, 5.5, 7.5, 4.75, 5.25, 4.75, 0.25, 16.0]","[4.645833333333334, 3.5, 2.0, 8.5, 0.0, 4.5, 0.0, 17.0]","[3.395833333333333, 1.0, 4.5, 6.0, 0.0, 7.0, 0.0, 18.0]","[5.833333333333334, 7.0, 4.0, 8.0, 0.0, 7.0, 0.0, 19]"
4/10/2020 6:55,"[4.625, 4.0, 4.0, 5.0, 3.5, 8.5, 0.0, 1.0]","[5.291666666666667, 5.0, 6.0, 7.5, 0.0, 6.5, 0.0, 2.0]",,,"[5.291666666666667, 4.0, 6.5, 5.0, 6.0, 4.5, 0.0, 5.0]","[5.029166666666667, 4.5, 5.0, 4.5, 5.5, 6.25, 0.0, 6.0]",,"[5.416666666666667, 4.0, 8.0, 8.0, 0.0, 6.0, 0.0, 8.0]","[6.520833333333334, 5.5, 3.5, 7.5, 6.5, 7.5, 0.0, 9.0]","[3.7083333333333335, 8.0, 8.0, 0.0, 0.0, 9.0, 0.0, 10]","[6.041666666666667, 4.0, 7.0, 8.0, 3.0, 9.0, 0.0, 11.0]","[3.4375, 2.5, 0.0, 7.0, 0.0, 2.0, 0.5, 12.0]","[2.041666666666667, 3.0, 0.0, 2.0, 0.0, 10.0, 0.0, 13.0]",,"[4.708333333333334, 5.75, 7.0, 5.25, 0.0, 4.5, 0.0, 15.0]","[5.458333333333333, 6.0, 9.0, 3.0, 7.0, 0.0, 0.0, 16.0]","[3.375, 1.0, 2.0, 7.0, 0.0, 5.0, 0.0, 17.0]","[3.395833333333333, 1.0, 4.5, 6.0, 0.0, 7.0, 0.0, 18.0]","[5.833333333333334, 7.0, 4.0, 8.0, 0.0, 7.0, 0.0, 19]"
4/10/2020 7:00,"[5.395833333333333, 6.0, 4.5, 5.0, 4.5, 6.5, 0.0, 1.0]","[5.1875, 5.0, 6.0, 7.5, 0.0, 4.0, 0.0, 2.0]",,,"[4.741666666666667, 4.0, 6.75, 4.5, 4.0, 5.0, 0.5, 5.0]","[5.291666666666667, 4.0, 6.0, 5.0, 6.0, 6.0, 0.0, 6.0]",,"[4.604166666666667, 4.0, 8.0, 6.0, 0.0, 4.5, 0.0, 8.0]","[6.520833333333334, 5.5, 3.5, 7.5, 6.5, 7.5, 0.0, 9.0]","[3.666666666666667, 7.5, 9.0, 0.0, 0.0, 8.5, 0.0, 10.0]","[6.5, 4.0, 6.0, 9.0, 4.0, 9.0, 0.0, 11.0]","[3.4375, 2.5, 0.0, 7.0, 0.0, 2.0, 0.5, 12.0]","[2.583333333333333, 4.0, 0.0, 3.0, 0.0, 7.0, 0.0, 13.0]","[5.333333333333334, 6.0, 5.0, 7.0, 0.0, 8.0, 0.0, 14]","[4.8625, 5.25, 7.0, 6.0, 0.0, 5.0, 0.0, 15.0]","[4.729166666666667, 5.0, 8.5, 2.75, 5.25, 2.0, 0.0, 16.0]","[4.375, 3.5, 4.0, 7.0, 0.0, 5.5, 0.0, 17.0]","[5.1375, 3.5, 6.25, 8.0, 0.0, 8.0, 0.0, 18.0]","[5.833333333333334, 7.0, 4.0, 8.0, 0.0, 7.0, 0.0, 19]"
4/10/2020 7:05,"[5.395833333333333, 6.0, 4.5, 5.0, 4.5, 6.5, 0.0, 1.0]","[4.375, 5.0, 7.0, 5.0, 0.0, 4.0, 0.0, 2.0]",,,"[4.741666666666667, 4.0, 6.75, 4.5, 4.0, 5.0, 0.5, 5.0]","[4.916666666666667, 4.0, 6.0, 4.0, 6.0, 6.0, 0.0, 6.0]",,"[4.154166666666667, 4.5, 7.5, 4.5, 0.0, 5.25, 0.0, 8.0]","[6.333333333333333, 5.0, 4.0, 7.0, 7.0, 7.0, 0.0, 9.0]","[3.666666666666667, 8.0, 8.0, 0.0, 0.0, 8.0, 0.0, 10.0]","[6.5, 4.0, 6.0, 9.0, 4.0, 9.0, 0.0, 11.0]","[3.625, 3.0, 0.0, 7.0, 0.0, 3.0, 0.0, 12.0]","[2.583333333333333, 4.0, 0.0, 3.0, 0.0, 7.0, 0.0, 13.0]","[5.333333333333334, 6.0, 5.0, 7.0, 0.0, 8.0, 0.0, 14]","[4.8625, 5.25, 7.0, 6.0, 0.0, 5.0, 0.0, 15.0]","[4.583333333333334, 6.0, 8.0, 2.5, 3.5, 4.0, 0.0, 16.0]","[4.375, 3.5, 4.0, 7.0, 0.0, 5.5, 0.0, 17.0]","[4.791666666666667, 3.5, 5.0, 7.5, 0.0, 8.0, 0.0, 18.0]","[5.833333333333334, 7.0, 4.0, 8.0, 0.0, 7.0, 0.0, 19]"
